uid,body,title,url,newspaper_uid,host,n_tokens_body,n_tokens_title
7c43b5d323d187b9ebcd5b029e010b16,"Tesla no pudo entregar en 2019 al Semi, su camión eléctrico -como lo había prometido-, se retrasó para 2020 y después para 2021; pero hoy por fin parece haber una esperanza sobre la llegada del vehículo pesado, pues fuentes internas afirman que está ya casi todo listo para que entre a producción, de acuerdo con un informe de Electrek.Esas fuentes comentaron que la línea de producción del eje motriz del Semi está lista y que la línea de ensamblaje general del camión está en fase de depuración final. Apenas en marzo pasado, Electrek también informó que Tesla  ya estaba construyendo una línea de producción en un nuevo edificio cerca de su Gigafactory en Nevada, que se utilizaría para fabricar cinco Tesla Semi por semana para finales de año. Sin embargo, parece ser que la línea podría haber sido sólo para una producción piloto.Por otro lado, a finales de junio, Sawyer Merritt, inversor de Tesla, compartió en una serie de tuits que el Semi ya estaba cerca porque algunos de sus componentes subcontratados ya habían sido aprobados para producción.A source told me at least some outsourced components for the Semi have been production approved. That tells me that Tesla is fully preparing to have all of their outsourced components production approved. Great sign that the Semi is close. “Semi program moving quickly”. https://t.co/6yjJ9dTkBK— Sawyer Merritt 📈🚀 (@SawyerMerritt) June 29, 2021Por ahora no hay nada concreto y son sólo rumores, aunque sabemos que Tesla no es la automotriz más puntual en las entregas, pero ya hay empresas como Walmart y Pepsico que realizaron pedidos para sus flotillas con adelantos de 20,000 dólares por camión.El Tesla Semi fue presentado en 2017 como la opción eléctrica a vehículos de carga pesados y es probable que el modelo más poderoso, el que costará 180,000 dólares, alcance hasta 800 kilómetros de autonomía con una carga.    Compartir               El Tesla Semi ya entrará a producción después de dos años de retraso, según informe: el camión eléctrico más cerca de las calles          FacebookTwitterFlipboardE-mailTemasAutomóvilTeslaTesla Semicamión eléctrico","         El Tesla Semi ya entrará a producción después de dos años de retraso, según informe: el camión eléctrico más cerca de las calles    ",https://www.xataka.com.mx/automovil/tesla-semi-entrara-a-produccion-despues-dos-anos-retraso-informe-camion-electrico-cerca-calles,./files/xakata,www.xataka.com.mx,185,14
43460517eedd05a2aebd48ad471ce508,"Continua el conflicto entre el gobierno de los EUA y Facebook desatado la semana pasada por el presidente Joe Biden. Ahora es  la directora de Comunicaciones de la Casa Blanca quien habló en torno a la responsabilidad de las redes sociales sobre la publicación de fake news en relación a la pandemia.De acuerdo a declaraciones recogidas por la MSNBC, Kate Bedingfield señaló que las redes sociales deberían hacerse responsables por publicar información errónea y que desde la administración estaban revisando las políticas establecidas en la ley sobre las posibles sanciones o limitaciones cuando los contenidos terminen por causar daño a las personas. ""Estamos revisando eso y ciertamente deberían rendir cuentas, dijo Bedingfield.Añadió que hay medios conservadores que generan contenido de forma irresponsable sobre el virus, que se sigue difundiendo en las redes sociales y representa un problema para su estrategia sanitaria.La cruzada de Estados Unidos contra las Fake News en Facebook    Recordemos que el mandatario estadounidense declaró abiertamente el viernes que redes como Facebook estaban ""matando gente"" por desinformar en torno a las vacunas y en general sobre los temas relacionados a la pandemia, pues contribuían a que las personas decidieran no aplicarse el biológico, afectando las metas del gobierno para contener la variante Delta que ahora circula en el país, donde destaca el grupo de ""los no vacunados"" como el principal factor.Esto, tras los comentarios de la secretaria de prensa de la Casa Blanca, Jen Psaki, donde compartían su preocupación por las ""publicaciones problemáticas"" que circulaban en Facebook y anunciaban posibles cambios en la Ley de Decencia en las Comunicaciones para combatirlo.La red social respondió con un informe donde señalaban que el 85% de los usuarios que utilizan Facebook en Estados Unidos, o ya se vacunaron o quieren hacerlo, que contrastaba con la meta que el gobierno de Biden se propuso para el 4 de julio, haber vacunado al 70% de los residentes del país.Como punto más reciente, este lunes 19 de julio, el presidente se retractó señalando que la plataforma ""no está matando gente"", pasando la responsabilidad a los usuarios, que son los que diseminan información y que esperaban la red social hiciera algo al respecto para evitar la propagación de estos contenidos.    Compartir               Redes sociales ""deberían rendir cuentas"": la Casa Blanca dice que las plataformas tendrían que ser responsables por las fake news         FacebookTwitterFlipboardE-mailTemasLegislación y DerechosFacebookTwitterCoronavirusCoronavirus en México","         Redes sociales ""deberían rendir cuentas"": la Casa Blanca dice que las plataformas tendrían que ser responsables por las fake news   ",https://www.xataka.com.mx/legislacion-y-derechos/redes-sociales-deberian-rendir-cuentas-casa-blanca-dice-que-plataformas-tendrian-que-ser-responsables-fake-news,./files/xakata,www.xataka.com.mx,194,13
e7b825ed5acc5b0aef61410fdab01c11,"En días pasado hablamos de un monitor portátil de la marca Asus para quienes tienen que salir mucho por cuestiones de trabajo y necesitan otra pantalla. Además, un teclado mecánico a bajo costo que puede ser una opción para quienes quieran experimentar con estos periféricos.Ahora, en Amazon México podemos encontrar dos promociones sobre mouse, tanto de la marca Logitech como de HyperX. En la lista podemos encontrar productos con hasta 52% de descuento y algunos incluso están en su precio más bajo histórico.     La lista es la siguiente:Logitech M185 - Azul 119 pesos / Negro 159 pesosLogitech Pebble M350 - Azul - 249 pesosLogitech MX vertical - Negro - 869 pesos Logitech MX Ergo - 969 pesosLogitech Mx MAster 3 - 1,149 pesosLogitech Pro X Superlight - Negro 2,199 pesos / Blanco 2,209 pesosHyperX Pulsefire Surge - 799 pesosHyperX Pulsefire Hase - 819 pesosEn Xataka MéxicoLaptop ASUS TUF Dash F15 con Intel Core i7 de onceava generación y tarjeta RTX 3050 Ti por menos de 20,000 pesos en Amazon MéxicoTodos son vendidos y enviados por Amazon México, por lo que cuentan con los beneficios de Amazon Prime. Esto quiere decir que usuarios que cuenten con esta suscripción pueden disfrutar de envío gratis sin mínimo de compra y entrega al día siguiente.Aparte de estos mouse en la promoción también encontramos el teclado inalámbrico Logitech MK850 por 1,219 pesos y un mouse pad XL de HyperX por 519 pesos. También publicamos una oferta de la MagicBook 14, laptop de Honor que se puede comprar con 9,000 pesos de descuento.        En Xataka México Selección publicamos las mejores ofertas en tecnología, videojuegos, coleccionables y demás categorías que estén en descuento en distintas tiendas en línea de México. El precio y disponibilidad del producto están sujetos a cambios sin previo aviso.    Algunos de los enlaces de esta publicación pueden pertenecer a un programa de afiliados. Ninguno de los artículos mencionados han sido propuestos ni por las marcas ni por las tiendas, siendo su introducción una decisión única del equipo de editores.     Compartir               Mouse Logitech y HyperX de oferta en Amazon México: hasta 52% de descuento en modelos inalámbricos para trabajar más cómodo         FacebookTwitterFlipboardE-mailTemasPeriféricosSelecciónLogitechDescuentoMouseOfertasAmazon MéxicoHyperX",         Mouse Logitech y HyperX de oferta en Amazon México: hasta 52% de descuento en modelos inalámbricos para trabajar más cómodo   ,https://www.xataka.com.mx/seleccion/mouse-logitech-hyperx-oferta-amazon-mexico-52-descuento-modelos-inalambricos-para-trabajar-comodo,./files/xakata,www.xataka.com.mx,187,11
d5c05755ed79d6119b89d30c4c08abdd,"El 31 de agosto Disney lanzará Star+, un nuevo integrante para competir contra Netflix y HBO Max, ya sabemos que ‘Los Simpsons’ tendrán todas sus temporadas disponibles en la plataforma, además de ser el lugar en el que se estrenará en exclusiva la temporada 32 de la serie. ‘The Walking Dead’ repetirá la misma historia.Por medio de sus redes sociales se confirmó que la temporada final de ‘The Walking Dead’ será estrenada en exclusiva por el servicio de streaming. Todavía no se ha revelado la fecha en la que se estrenará el primer episodio en México. En Xataka MéxicoStar+: el hogar de ‘Los Simpson’ y de ESPN, estos serán sus contenidos de lanzamiento y dispositivos compatibles en México‘Solar Opposites’ también será exclusiva de Star+, se trata de la nueva serie animada de Justin Roiland y Mike McMahan, recordando que Roiland es reconocido por ser el creador de ‘Rick y Morty’. La serie fue estrenada en 2020 y ya cuenta con dos temporadas.    Otra sorpresa será ‘M.O.D.O.K.’, una serie de Marvel que utiliza la técnica de stop motion y esta dirigida a un público adulto, mezclando elementos de ciencia ficción con humor. Su primera temporada se estrenó en Estados Unidos el 21 de mayo de 2021 con 10 episodios.Otras series animadas para adultos que estarán disponibles el 31 de agosto son:Family GuyDuncanvilleFuturama (serie completa)American Dad!    Star+ podría ser la casa de Hulu en MéxicoHulu podría estar más cerca de México de lo que pensamos, Disney es el principal propietario del servicio de streaming después de comprar Fox en 2019. Hemos notado que algunas series exclusivas para dicha plataforma llegarán a México de la mano de Star+.Entre ellas destacamos ‘Solar Opposites’ y ‘M.O.D.O.K.’, pero también existe más contenido como ‘Secretos sobre secretos sobre secretos’, la serie que tiene a Steven Martin, Martin Short y Selena Gomez como protagonista, también es exclusiva de Hulu y en las redes sociales de Star+ la manejan como serie original.    Otras series exclusivas de Hulu que ya están disponible en México o que llegarán con Star+ son:The Handmaid’s Tale (exclusiva de Paramount+ en México)The Act (disponible en StarzPlay en México)Love, Victor (exclusiva de Star+ en México)Castle Rock (disponible en StarzPlay en México)Veronica Mars (disponible en HBO en México)Normal People (disponible en StarzPlay en México)The Great (disponible en StarzPlay en México)Runaways (disponible en Disney+)High Fidelity (disponible en StarzPlay en México)Star+ todavía no revela su precio oficial en México, solamente sabemos que su costo será alrededor de los siete dólares, similar al de Disney+. Se esperan más detalles en las próximas semanas.     Compartir               Star+ en México tendrá en exclusiva la temporada final de ‘The Walking Dead’ y ‘M.O.D.O.K’, la serie de Marvel para adultos         FacebookTwitterFlipboardE-mailTemasStreamingHuluDisneyStar+","         Star+ en México tendrá en exclusiva la temporada final de ‘The Walking Dead’ y ‘M.O.D.O.K’, la serie de Marvel para adultos   ",https://www.xataka.com.mx/streaming/star-mexico-tendra-exclusiva-temporada-final-the-walking-dead-m-d-k-serie-marvel-para-adultos,./files/xakata,www.xataka.com.mx,233,10
2f8cd9529ee939cadc71fe4737482960,"Le pasó hace algunos días a DiDi, cuando su app quedó vetada de las tiendas de aplicaciones en China, y ahora Amazon y ByteDance, creador de TikTok, están en la mira del gobierno chino por presuntamente acumular demasiada información sobre sus usuarios o requerir demasiados permisos de forma ilegal. La información proviene del South China Morning Post que refiere a una lista de China con 145 apps en total que, asegura el gobierno, han violado los derechos de los usuarios. En el caso de Amazon se trata en específico de una comunidad en línea con nombre de NetEase's Dashen. En todos los casos las apps y empresas tienen solo siete días para corregir el asunto por el el gobierno chino asegura que están incurriendo en prácticas ilegales, y en caso de no hacerlo obtendrán castigos.      Las política de privacidad de datos en China no solo provocó el incidente con DiDi, sino que además una coalición conformada por Google y Facebook comenzaron a pensar en dejar el país, según un reporte en The Wall Street Journal.Amazon respondió al South China Morning Post que hará todo lo posible por cumplir con los requisitos legales del gobierno chino, así que un escenario en donde su servicio en línea o cualquier otra sección de la empresa quede vetada luce muy improbable.     Compartir               Amazon y TikTok son los siguientes en la mira de China: han recolectado demasiada información de sus usuarios, según el país         FacebookTwitterFlipboardE-mailTemasEmpresas y economíaappsChina","         Amazon y TikTok son los siguientes en la mira de China: han recolectado demasiada información de sus usuarios, según el país   ",https://www.xataka.com.mx/empresas-y-economia/amazon-tiktok-siguientes-mira-china-han-recolectado-demasiada-informacion-sus-usuarios-pais,./files/xakata,www.xataka.com.mx,130,11
04f2cb33228f67bb58b864e15cdbd052,"Una explosiva investigación de organizaciones civiles y medios internacionales volvió a los temas de conversación el uso del spyware israelí Pegasus, del cual se ha tenido constancia antes de varias demandas de su uso contra periodistas en México. El nuevo reporte hecho por Amnistía Internacional, The Guardian, The Washington Post, Forbidden Stories y otros medios, revela una lista de posibles blancos del software creado por NSO. El listado comprende más de 50,000 objetivos potenciales, y aunque NSO niega que haya pruebas contundentes de que su software ha sido usado en contra de otros que no fueran organizaciones criminales, Amazon Web Services ahora cerrado la infraestructura de NSO, según ha confirmado la propia Amazon a Motherboard.  Un portavoz le dijo a Motherboard que en cuanto la empresa se enteró de las actividades de NSO, actuó rápidamente para ""cerrar sus cuentas e infraestructura relevante"".      Infraestructura de Amazon que se usó para PegasusSucede que el reporte de organizaciones y medios revela que NSO comenzó a utilizar CloudFront de Amazon como parte del uso de Pegasus. Un dispositivo infectado con el spyware subiría información del usuario a a través de CloudFront, que es un servicio de envío y entrega de contenidos en internet, ya sea video, apps, APIs y datos. La promesa de CloudFront es ser un servicio destacable por la seguridad de los envíos pero además con muy baja latencia y a rápidas velocidades. Previamente Motherboard reportó en mayo de 2020 algunos indicios de que NSO podría estar utilizando infraestructura de Amazon para que su malware fuera operativoNSO asegura no tener acceso ni control a la lista de objetivos de sus clientes. Como antes ha dicho la empresa, el software solo se vende a gobiernos con la finalidad de ser una herramienta para la vigilancia de grupos delincuenciales o terroristas. Pero de vuelta a 2016, un grupo de especialistas de Citizen Lab encontró víctimas de Pegasus, una de ellas el periodista mexicano Rafael Cabrera. A lo largo de los años se han documentado más casos del uso de Pegasus contra periodistas, Carmen Aristegui siendo una de ellas.       Países en donde Pegasus se ha utilizado para seleccionar a periodistas como objetivo, según el reporte de organizaciones y medios.   Activistas también se han visto involucrados a decir de organizaciones civiles como Red por la Defensa de los Derechos Digitales e investigaciones de medios como el New York Times. El tema ha escalado a tal nivel que hace un par de años WhatsApp demandó a NSO por presuntamente infectar a 1,400 smartphones con el Pegasus, aprovechando una vulnerabilidad encontrada en las videollamadas de la plataforma.Una vez que un equipo está infectado con Pegasus, el spyware puede extraer mensajes, llamadas, fotos, activar la cámara, micrófono, acceder a todos los contenidos, e incluso a los de las apps con material cifrado, como varias plataformas de mensajería instantánea. La nueva investigación documenta el hallazgo de hasta 15,000 números telefónicos de México en una lista de interés de NSO, aunque la empresa asegura que los números no necesariamente son objetivos de los clientes que adquirieron Pegasus.     Compartir               Amazon clausura servicios a NSO, la empresa detrás del software Pegasus que se usó para espiar a miles en México según nuevo reporte         FacebookTwitterFlipboardE-mailTemasSeguridadSpywareperiodistaspegasus","         Amazon clausura servicios a NSO, la empresa detrás del software Pegasus que se usó para espiar a miles en México según nuevo reporte   ",https://www.xataka.com.mx/seguridad/amazon-clausura-servicios-a-nso-empresa-detras-software-pegasus-que-se-uso-para-espiar-a-miles-mexico-nuevo-reporte,./files/xakata,www.xataka.com.mx,279,15
b411c1cc4c29d4c8270ac130a704f658,"Lo que originalmente la policía ucraniana reportó como una granja de minería con casi 4,000 PS4 resultó ser una bodega donde se ""cultivaban"" tarjetas de FIFA Ultimate Team, así como la moneda propia del juego.Recordemos que el pasado 8 de julio el Servicio de Seguridad de Ucrania informó sobre el descubrimiento de una granja de criptomonedas que fue ubicada porque se alimentaba de luz robada, lo que representaba un gasto de entre 186 y 260 mil dólares mensuales. Buscando las cartas más raras de FIFA para luego revenderlasEl medio local Delo fue quien se cuestionó sobre la eficiencia de las consolas para obtener criptomonedas, (que eran la versión Slim de Playstation, con potencia de solamente 1.84 teraflops contra los 4.2 que puede tener la Pro) y notaron además discos saliendo de algunos de los equipos, evidenciando el error en el reporte.Según este medio, las consolas habrían sido programadas para jugar una y otra vez FIFA de forma automática para así primero ganar la moneda del juego, que eventualmente podrían intercambiarla por tarjetas de Ultimate Team, dinero real o incluso hacer la venta de la cuenta.    Lo interesante de este caso es que si se tenía suerte, las tarjetas que compraran incluirían alguna lo suficientemente rara como para revenderla con un buen margen de ganancia . En otras ocasiones EA se ha visto envuelta en escándalos similares, por ejemplo, cuando se descubrió que un empleado ofrecía packs de tarjetas por hasta 1,000 euros.A pesar de que la gran mayoría de los equipos pertenecían a la versión económica de la Playstation 4, no se descarta que si existieran algunas consolas de la versión Pro, pero no se encontraban a la vista y aunque si se estaba haciendo una pequeña operación de minería, no era nada significativo para el tamaño de las instalaciones.Además, por la secrecía de la investigación, aún no se han dado a conocer los detalles completos, pues por la cantidad de consolas y otros instrumentos decomisados, faltará un tiempo para conocer el resultado final de la operación.    Compartir               Las 3,000 PlayStation de Ucrania no minaban bitcoins: jugaban FIFA de forma automática para obtener tarjetas de Ultimate Team, según reporte         FacebookTwitterFlipboardE-mailTemasVideojuegosEmpresas y economíaBitcoinPS4FIFAMinería","         Las 3,000 PlayStation de Ucrania no minaban bitcoins: jugaban FIFA de forma automática para obtener tarjetas de Ultimate Team, según reporte   ",https://www.xataka.com.mx/empresas-y-economia/3-000-playstation-ucrania-no-minaban-bitcoins-jugaban-fifa-forma-automatica-para-obtener-tarjetas-ultimate-team-reporte,./files/xakata,www.xataka.com.mx,175,14
a891ce6e7fa520e3e5094b0b90046f64,"El gigante del streaming acaba de confirmar sus intenciones de integrar el servicio de juegos móviles a su plataforma tras presentar su informe de ganancias del segundo trimestre del año.De acuerdo a la carta presentada a los inversores de la compañía, se buscaría que estos se incluyan como parte de la suscripción a la plataforma, por lo que no tendrían ningún costo adicional y aparecerían de forma similar a como ya lo hacen las series y las películas. En el documento, señalan que se encuentran en los primeros pasos para expandirse a los videojuegos, desarrollando contenidos pensados en la interactividad, similar a lo que ya hicieron con títulos como Black Mirror Bandersnatch o los juegos de Stranger Things.    Explican que consideran a los juegos como una nueva categoría de oportunidad para ellos y que se van a enfocar primero en los dispositivos móviles, además de que consideran es necesario aprender más sobre cómo los suscriptores valoran esta nueva experiencia, similar a lo que ocurrió cuando decidieron presentar sus contenidos originales.Aún no se sabe que títulos podrían estar disponibles en la plataforma, pero ya se había dado a conocer que la compañía firmó a principios de julio un acuerdo con Shonda Rhimes para producir no solo largometrajes, sino también contenido potencial de juegos y también en realidad virtual.Netflix ya había mostrado sus intenciones en meses y años anterioresEstas declaraciones llegan después de que la compañía contratara al ex ejecutivo de EA y Oculus, Mike Verdu, para enfocarse en esta nueva área.Recordemos también que Netflix ya había reconocido en el pasado la necesidad de dedicarle sus esfuerzos a este nicho, pues competían en tiempo y atención no solo con plataformas similares como HBO, sino también con otras categorías como Fortnite, según declaraciones del co-CEO Reed Hastings en el 2019; y también, desde abril de este año, en el informe trimestral ya dejaban ver su interés en los juegos como parte de sus ganancias.    Compartir               Netflix entrará al mercado de videojuegos: serán títulos gratis para suscriptores y de momento, solo en smartphones         FacebookTwitterFlipboardE-mailTemasVideojuegosStreamingNetflixstreamingSmartphones","         Netflix entrará al mercado de videojuegos: serán títulos gratis para suscriptores y de momento, solo en smartphones   ",https://www.xataka.com.mx/streaming/netflix-entrara-al-mercado-videojuegos-seran-titulos-gratis-para-suscriptores-momento-solo-smartphones,./files/xakata,www.xataka.com.mx,163,10
9eb3e939222355b827ef25ac452c53fd,"Hace unos días recomendamos este monitor portátil de Asus que puede ser de mucha ayuda para quienes necesitan trabajar fuera de su casa u oficina. Ahora tenemos una opción para quienes disfrutan jugar en su computadora.Se trata de un monitor BenQ modelo EX2780Q, el cual tiene un precio oficial de 13,599 pesos, pero ahora mismo en Amazon México se encuentra por 9,899 pesos. Es decir, un 27% de descuento, que lo deja en su precio más bajo hasta la fecha. Incluso en su tienda oficial está más caro. Monitor Gamer BenQ 144 Hz 27 pulgadas 2K QHD ( EX2780Q )PVP en Amazon México $9,899.00PVP en Mercado Libre $12,299.00Es vendido y enviado por la propia tienda, debido a su precio el envío es gratis para todos los usuarios, pero quienes tengan Amazon Prime pueden disfrutar de entrega al día siguiente dependiendo de su ciudad. Al momento de hacer esta nota, quedan cerca de cuatro horas para que la oferta termine. También esta la opción de pagar una protección contra daños accidentales por dos años de 537 pesos y tres años por 742 pesos. El pago también se puede realizar en hasta 12 meses sin intereses dependiendo de su tarjeta de crédito.    Cuenta con un panel IPS de 27 pulgadas con resolución 2K QHD (2560x1440 pixeles) y una tasa de refresco de 144Hz, además de HDR para una mejor profundidad de negros, modo juego y es compatible con AMD Free Sync.Cuenta con dos puertos HDMI 2.0, un DisplayPort 1.4, un USB tipo C y un jack 3.5 mm. También tiene un equipo de sonido integrado de 2.1 canales, con un subwoofer de 5W, además de un control remoto podemos ajustar la configuración más fácil.        En Xataka México Selección publicamos las mejores ofertas en tecnología, videojuegos, coleccionables y demás categorías que estén en descuento en distintas tiendas en línea de México. El precio y disponibilidad del producto están sujetos a cambios sin previo aviso.    Algunos de los enlaces de esta publicación pueden pertenecer a un programa de afiliados. Ninguno de los artículos mencionados han sido propuestos ni por las marcas ni por las tiendas, siendo su introducción una decisión única del equipo de editores.     Compartir               Este monitor BenQ 2K de 27 pulgadas tiene más de 3,500 pesos de descuento: 144 Hz, HDR, bocinas y hasta control remoto ideal para gaming         FacebookTwitterFlipboardE-mailTemasComponentesSelecciónvideojuegosOfertasmonitorAmazon MéxicoBenQ2KPC Gaming","         Este monitor BenQ 2K de 27 pulgadas tiene más de 3,500 pesos de descuento: 144 Hz, HDR, bocinas y hasta control remoto ideal para gaming   ",https://www.xataka.com.mx/seleccion/este-monitor-benq-2k-27-pulgadas-tiene-3-500-pesos-descuento-144-hz-hdr-bocinas-control-remoto-ideal-para-gaming,./files/xakata,www.xataka.com.mx,195,12
fd4b56d22eeb77455123b6e014e81ccf,"Hace poco más de un año Xiaomi anunciaba un nuevo equipo de gama baja con un precio y características muy competitivas en este sector. Se trata del Xiaomi Redmi 9, el cual se encuentra de oferta.Esto es en las tiendas en línea de Walmart y Bodega Aurrera, donde lo podemos encontrar en 2,628 pesos, mientras que en Amazon México está disponible por apenas 20 pesos más. Su precio de lanzamiento en el país llegaba a superar los 4,500 pesos. Xiaomi Redmi 9 Dual SIM 32GB 3GB RAM Sunset PurplePVP en Walmart $2,628.00PVP en Bodega Aurrera $2,628.00PVP en Amazon México $2,648.00PVP en Claro Shop $2,815.00PVP en Sears $2,961.00Este equipo cuenta con envío gratuito en las tres tiendas, en le caso de Amazon, los usuarios que tengan una suscripción a Amazon Prime pueden disfrutar de entrega al día siguiente dependiendo de su ciudad. El Redmi 9 cuenta con una pantalla LCD de 6.53 pulgadas y Gorilla Glass 3. El cuerpo está hecho de plástico y tenemos la posibilidad de insertar dos tarjetas SIM y una microSD para expandir el almacenamiento, ya que este es de 32GB.    En cuanto a RAM tenemos 3GB y se complementa con un procesador Mediatek Helio G80. Tenemos una cámara principal de 13 MP, un gran angular de 8 MP, macro de 5 ;P y sensor de profundidad de 2 MP, además de la cámara frontal de 8 MP.Debido a sus características recomendamos este smartphone para funciones básicas, como mensajería, ver videos, jugar o consultar redes sociales. Puede ser un buen equipo para regalar a alguien que requiera algo muy básico.         En Xataka México Selección publicamos las mejores ofertas en tecnología, videojuegos, coleccionables y demás categorías que estén en descuento en distintas tiendas en línea de México. El precio y disponibilidad del producto están sujetos a cambios sin previo aviso.    Algunos de los enlaces de esta publicación pueden pertenecer a un programa de afiliados. Ninguno de los artículos mencionados han sido propuestos ni por las marcas ni por las tiendas, siendo su introducción una decisión única del equipo de editores.     Compartir               Redmi 9 de oferta en Amazon México y Walmart: menos de 2,700 pesos por uno de los mejores smartphones baratos de Xiaomi con cuatro cámaras         FacebookTwitterFlipboardE-mailTemasSelecciónDescuentoSmartphoneOfertasWalmartXiaomiAmazon MéxicoRedmi 9","         Redmi 9 de oferta en Amazon México y Walmart: menos de 2,700 pesos por uno de los mejores smartphones baratos de Xiaomi con cuatro cámaras   ",https://www.xataka.com.mx/seleccion/redmi-9-oferta-amazon-mexico-walmart-2-700-pesos-uno-mejores-smartphones-baratos-xiaomi-cuatro-camaras,./files/xakata,www.xataka.com.mx,185,13
